user_id,book_id,rating
186,87,5
186,48,3
186,514,5
186,154,5
186,714,4
186,29,3
186,530,5
186,804,5
186,977,5
186,1007,3
186,899,5
186,3878,2
186,1039,1
186,3255,2
186,16,4
186,98,4
186,140,4
186,1640,3
186,1072,3
186,339,5
186,268,3
186,3113,2
186,124,5
186,208,5
186,8525,4
186,4164,3
186,106,4
186,421,4
186,521,3
186,1,5
186,17,5
186,20,3
187,8,5
187,2,5
187,24,5
187,26,3
187,21,5
187,27,5
187,18,5
187,101,5
187,33,5
187,58,3
187,32,4
187,198,5
187,8084,4
187,2062,5
187,381,5
187,436,1
187,25,5
187,38,5
187,763,5
187,53,4
187,236,5
187,64,3
187,118,5
187,43,5
187,344,5
187,410,3
187,483,4
187,4,3
187,688,5
187,60,5
187,28,4
187,11,5
187,80,5
187,323,2
187,662,3
187,36,5
187,45,3
187,59,4
187,15,5
187,211,5
187,916,2
187,122,4
187,682,4
187,148,4
187,4468,5
187,3708,5
187,138,4
187,42,4
187,93,5
187,63,5
187,401,4
187,301,3
187,1566,5
187,354,1
187,7,5
187,958,5
187,1094,4
187,70,5
187,718,1
187,1714,5
187,1487,5
187,2967,5
187,495,1
187,3597,5
187,1888,5
187,82,5
187,6487,5
187,5237,3
187,925,4
187,317,5
187,179,5
187,5,4
187,345,4
187,2738,4
187,7458,4
187,81,4
187,1427,3
187,238,4
187,737,5
187,57,4
187,46,4
187,6644,5
187,2124,4
187,1515,4
187,4441,5
187,258,5
187,62,5
187,368,3
187,5297,4
187,233,5
187,306,5
187,50,5
187,71,4
187,142,3
187,379,4
187,19,3
187,29,4
188,4443,3
188,4444,3
188,8850,3
188,7649,3
188,3321,3
188,2177,3
188,467,4
188,94,3
188,173,3
188,1797,5
188,1015,2
188,4104,3
188,9409,3
188,1444,3
188,15,3
188,37,4
188,133,3
188,117,4
188,1196,3
188,1530,3
188,3739,3
188,9198,4
188,28,3
188,131,3
188,332,3
188,347,3
188,292,3
188,542,3
188,602,3
188,641,4
188,362,3
188,1960,4
188,4960,4
188,6320,4
188,168,2
188,1364,4
188,851,5
188,243,3
188,237,3
188,349,3
188,1075,3
188,944,3
188,1423,3
188,2352,3
188,5616,2
188,7872,3
188,289,3
188,1255,3
188,1639,3
188,6787,2
188,3090,3
188,391,3
188,157,3
188,270,4
188,544,3
188,321,1
188,350,4
188,513,3
188,90,3
188,387,3
188,274,4
188,3907,3
188,545,3
188,1210,3
188,681,3
188,637,3
188,715,3
188,857,4
188,518,3
188,386,3
188,1584,3
188,557,4
188,4336,2
188,3643,3
188,444,3
188,696,3
188,245,3
188,2556,3
188,4622,3
188,2024,3
188,4301,3
188,1222,3
188,7309,2
188,604,4
188,3818,3
188,888,3
188,621,4
188,651,4
188,3234,3
188,2324,3
188,2032,3
188,2049,3
188,241,3
188,618,3
188,898,3
188,1533,3
188,1633,3
188,1217,3
188,1605,3
188,398,3
188,115,3
188,2257,3
188,1077,4
188,5398,4
188,5993,4
188,4874,4
188,7660,4
188,6411,4
188,9213,4
188,8074,4
188,8455,4
188,999,3
188,3871,3
189,172,5
189,485,5
189,229,5
189,5033,5
189,33,5
189,3802,5
189,1247,4
189,2023,4
189,29,4
189,125,3
189,154,4
189,248,3
189,353,5
189,714,5
189,530,3
189,804,3
189,773,4
189,770,3
189,855,3
189,839,5
189,5540,4
189,3948,3
189,6692,5
189,1666,5
189,123,5
189,86,4
189,227,5
189,281,4
189,343,5
189,596,5
189,833,4
189,963,4
189,1388,4
189,1301,4
189,168,5
189,72,4
189,176,5
189,243,3
189,237,3
189,488,3
189,305,4
189,349,3
189,553,3
189,691,4
189,670,5
189,556,3
189,739,5
189,705,1
189,675,4
189,1053,2
189,915,4
189,578,2
189,1139,2
189,967,5
189,865,5
189,1075,5
189,944,4
189,818,3
189,1423,3
189,1795,3
189,5903,4
189,1208,3
189,2033,5
189,390,5
189,35,5
189,83,4
189,26,5
189,14,5
189,10,4
189,103,4
189,5647,5
189,7831,5
189,94,5
189,43,5
189,109,4
189,66,3
189,42,5
189,4,3
189,79,5
189,71,5
189,8247,5
189,58,4
189,4376,4
189,76,5
189,44,4
189,209,5
189,9512,5
189,3224,4
189,6625,5
190,398,4
190,113,5
190,55,3
190,408,3
190,5,4
190,58,3
190,5483,5
190,4620,3
190,3695,5
190,1255,5
190,490,5
190,217,5
190,516,5
190,70,5
190,760,5
190,126,5
190,1411,4
190,495,3
190,13,4
190,8,5
190,45,4
190,4,4
190,21,4
190,24,4
190,2,3
190,18,5
190,27,5
190,23,4
190,7,4
190,14,4
190,138,3
190,479,5
190,180,4
190,546,5
190,8903,5
190,265,4
190,284,5
190,426,4
190,54,4
190,599,4
190,751,5
190,1014,3
190,1332,3
190,1705,5
190,8179,5
190,8229,5
190,7832,5
190,659,4
190,117,4
190,4684,4
190,1691,3
190,317,4
190,194,3
190,131,5
190,1783,3
190,125,5
190,154,5
190,29,3
190,770,4
190,248,4
190,804,4
190,839,3
190,714,5
190,855,4
190,530,4
190,6341,5
190,4699,5
190,5027,5
190,582,4
190,2318,4
190,5495,5
190,211,3
190,6928,4
190,900,4
190,8375,4
190,2115,5
190,2601,4
190,28,3
190,116,5
190,576,4
190,26,4
190,5019,5
190,4483,4
190,5580,4
190,5207,4
190,780,5
190,5210,5
190,7262,5
190,25,4
191,653,4
191,36,4
191,9191,3
191,92,3
191,13,5
191,297,5
191,9972,5
191,2620,4
191,373,4
191,7266,5
191,58,4
191,26,3
191,117,3
191,179,3
191,33,3
191,4,4
191,576,3
191,520,4
191,430,5
191,1703,5
191,335,5
191,268,4
191,3320,5
191,133,4
191,2,4
191,544,4
191,59,5
191,24,4
191,18,3
191,50,5
191,21,4
191,161,4
191,42,4
191,25,4
191,8,5
191,80,5
191,15,4
191,131,5
191,265,4
191,14,4
191,85,4
191,22,3
191,178,4
191,468,3
191,284,2
191,524,4
191,828,5
191,2451,4
191,2766,5
191,380,4
191,1282,4
191,1270,4
191,3540,3
191,4388,3
191,60,3
191,773,5
191,32,5
191,65,4
191,101,4
191,29,4
191,28,5
191,71,3
191,57,3
191,118,3
191,11,3
191,86,3
191,181,4
191,62,5
191,48,3
191,136,3
191,344,4
191,372,4
191,534,3
191,943,4
191,770,4
191,855,4
191,154,5
191,162,4
191,2465,5
191,1613,3
191,2024,4
191,233,3
191,1928,2
192,217,5
192,81,5
192,1317,4
192,1655,3
192,64,5
192,895,4
192,150,5
192,383,3
192,57,5
192,148,4
192,3791,3
192,238,3
192,265,5
192,958,5
192,6566,4
192,1902,3
192,328,5
192,291,5
192,226,4
192,174,4
192,9621,4
192,45,4
192,26,4
192,9,3
192,3730,5
192,5615,4
192,2000,5
192,201,4
192,31,5
192,50,5
192,33,4
192,22,4
192,100,4
192,115,4
192,11,5
192,72,4
192,86,3
192,44,3
192,66,5
192,75,4
192,136,4
192,78,4
192,1841,3
192,2383,4
192,5646,5
192,4081,1
192,2277,4
192,5486,4
192,1936,5
192,3162,2
192,4040,4
192,7572,5
192,1649,4
192,409,4
193,814,3
193,783,3
193,491,3
193,284,3
193,2019,3
193,175,4
193,159,4
193,43,3
193,193,4
193,378,4
193,7,3
193,189,4
193,133,4
193,409,4
193,60,2
193,321,3
193,2015,4
193,35,4
193,1601,4
193,1323,4
193,2291,3
193,2619,4
193,3044,3
193,4782,3
193,5352,4
193,195,4
193,31,3
193,1,4
193,17,4
193,20,3
193,1032,2
193,1968,4
193,3910,4
193,1670,2
193,106,4
193,857,3
193,4775,4
193,7598,4
193,6350,3
193,9490,5
193,2424,2
193,2764,5
193,3563,5
193,3677,5
194,284,2
194,7377,5
194,2782,5
194,8117,5
194,9626,5
194,8880,5
194,8,2
194,4,4
194,14,3
194,10,3
194,297,5
194,2975,5
194,1704,5
194,2098,5
194,3600,5
194,3068,5
194,2552,5
194,3202,5
194,5330,5
194,7338,3
194,65,5
194,4517,5
194,1676,5
194,2172,4
194,1074,5
194,3133,3
194,405,5
194,323,5
194,3913,4
194,2926,4
194,7022,4
194,13,5
194,1146,5
194,94,5
194,1928,3
194,249,3
194,113,5
194,167,5
194,1090,4
194,520,4
194,820,3
194,1739,4
194,122,3
194,36,4
194,495,3
194,70,5
194,6895,4
194,587,3
194,60,3
194,867,4
194,1133,4
194,658,4
194,738,5
194,916,2
194,8951,4
194,476,3
194,245,4
194,793,4
194,400,3
194,5210,4
194,6820,4
194,538,4
194,1315,5
194,6011,3
194,5911,4
194,7462,4
194,2337,3
194,5076,4
194,101,4
194,344,4
194,943,4
194,238,3
194,121,5
194,115,4
194,546,3
194,3417,4
194,180,2
194,255,2
194,430,4
194,1205,4
194,4301,5
194,9049,5
194,66,4
194,1380,5
194,1265,5
194,377,3
194,54,5
194,1727,3
194,9025,4
194,854,4
194,322,4
194,191,5
194,1283,3
194,1646,3
194,838,4
194,492,3
194,50,4
194,2170,3
194,125,4
194,2534,3
194,85,4
194,162,5
194,1500,3
194,442,5
194,1312,4
194,9808,4
194,5024,3
194,2027,4
194,1503,3
194,3210,4
194,426,4
194,80,5
194,1657,5
194,2698,4
194,173,4
194,196,3
194,614,4
194,2025,4
194,6808,3
195,8,4
195,5,3
195,122,3
195,45,4
195,484,3
195,854,3
195,114,3
195,784,3
195,1221,3
195,92,3
195,238,3
195,1676,3
195,297,3
195,398,3
195,120,2
195,68,4
195,121,3
195,81,5
195,316,3
195,40,2
195,212,3
195,38,4
195,57,3
195,111,4
195,234,3
195,1224,3
195,777,2
195,8656,3
195,228,2
195,229,5
195,4092,2
195,178,4
195,82,2
195,22,2
195,2013,4
195,46,4
195,710,2
195,690,4
195,2378,2
195,473,3
195,538,2
195,2464,5
195,8625,2
195,7079,3
195,7563,4
195,64,3
195,908,3
195,101,2
195,60,2
195,1021,3
195,727,2
195,156,3
195,605,3
195,1579,3
195,1007,3
195,1839,2
195,2534,1
195,6485,3
195,124,4
195,1325,3
195,4956,2
195,467,2
195,2063,3
195,338,2
195,31,4
196,27,5
196,24,5
196,18,5
196,55,5
196,321,4
196,241,5
196,36,5
196,856,4
196,1290,5
196,4258,5
196,87,5
196,608,5
196,8,4
196,594,4
196,43,5
196,32,3
196,5,4
196,25,5
196,2,5
196,3,5
196,49,4
196,52,4
196,138,3
196,228,3
196,650,3
196,15,3
196,6972,3
196,369,3
196,427,4
196,29,4
196,773,3
196,353,3
196,770,4
196,530,5
196,154,3
196,125,3
196,248,5
196,42,4
196,1298,3
196,2190,3
196,354,3
196,160,3
196,83,3
196,21,5
196,26,3
196,233,3
196,808,5
196,122,4
196,56,5
196,73,3
196,47,5
196,9,3
196,282,3
196,834,5
196,10,5
196,174,3
196,63,5
196,312,3
196,1061,5
196,9357,4
196,1324,5
196,75,4
196,78,3
196,1234,4
196,604,3
196,178,3
196,221,5
196,464,5
196,13,4
196,37,4
196,109,3
196,117,4
196,399,3
196,124,3
196,3038,4
196,31,5
196,396,4
196,67,4
196,23,5
196,246,4
196,449,4
196,643,4
196,491,4
196,783,4
196,814,4
196,805,4
196,1093,4
196,51,4
196,153,4
196,134,3
196,309,3
196,201,2
196,46,4
197,1031,2
197,2716,5
197,26,5
197,35,4
197,635,5
197,5730,5
197,80,5
197,14,1
197,189,5
197,7,4
197,5055,5
197,432,5
197,3754,5
197,9699,3
197,11,5
197,1206,5
197,9858,5
197,606,4
197,6772,5
197,653,5
197,66,5
197,6913,4
197,8882,3
197,629,3
197,6921,2
197,8,5
197,9,4
197,114,4
197,3828,5
197,5346,5
197,4640,5
197,784,3
197,5,3
197,430,5
197,95,5
197,229,3
197,4421,5
197,3377,4
199,100,5
199,1283,3
199,81,5
199,11,5
199,115,4
199,758,3
199,38,5
199,4,5
199,26,3
199,101,1
199,33,5
199,58,3
199,131,5
199,7733,3
199,5969,2
199,2054,3
199,1718,3
199,120,3
199,6467,4
199,2508,4
199,737,4
199,328,4
199,2145,4
199,2062,4
199,5926,1
199,860,3
199,1752,2
199,1678,4
199,8951,4
199,9636,2
199,178,2
199,8,3
199,57,4
199,45,3
199,22,1
199,50,4
199,64,3
199,486,3
199,186,4
199,111,1
199,496,4
199,1386,5
199,104,4
199,67,5
199,2124,4
199,848,3
199,1168,3
199,8750,3
199,378,2
199,723,1
199,46,4
199,4057,2
199,239,3
199,4413,3
199,217,3
199,142,5
199,688,5
199,306,3
199,1149,3
199,37,4
199,243,3
199,317,3
199,117,3
199,245,4
199,642,5
199,3,3
199,49,3
199,52,3
199,56,3
199,73,4
199,508,4
199,82,5
199,150,5
199,625,3
199,8140,4
199,2757,3
199,191,2
199,1144,4
199,4995,4
199,2085,2
199,502,5
199,3809,5
199,4325,5
199,5204,5
199,5464,5
199,5773,5
199,7010,5
199,4432,5
199,7781,5
199,7931,5
199,1021,4
200,38,5
200,127,5
200,1311,4
200,90,4
200,2286,4
200,3892,5
200,1567,5
200,95,3
200,3699,5
200,7655,5
200,138,4
200,795,4
200,5925,4
200,3560,4
200,8802,4
200,46,5
200,4614,2
200,1156,4
200,6049,5
200,3745,4
200,6327,5
200,882,4
200,142,5
200,642,5
200,2981,3
200,2277,4
200,5282,4
200,4079,4
200,2279,4
200,473,5
200,1325,5
200,5166,4
200,2444,4
200,7249,3
200,8836,5
200,1911,4
200,3686,4
200,375,3
200,293,3
200,826,4
200,736,3
200,180,3
200,37,3
200,43,4
200,261,4
200,40,4
200,42,4
200,29,4
200,2260,3
200,876,3
200,3274,4
200,3279,4
200,6393,3
200,8055,4
200,2722,3
200,2446,4
200,4297,4
200,1469,4
200,5253,4
200,733,3
200,984,4
200,601,3
200,2597,4
200,8218,3
200,1383,4
200,798,3
200,626,4
200,2032,3
200,296,3
200,905,5
200,681,4
200,544,4
200,251,3
200,157,4
200,358,4
200,339,3
200,231,4
200,111,3
200,103,4
200,109,4
200,1640,4
200,1710,5
202,27,5
202,24,5
202,18,4
202,325,5
202,70,5
202,760,5
202,127,4
202,650,4
202,15,3
202,2,4
202,23,4
202,21,4
202,25,5
202,784,3
202,969,3
202,62,4
202,9,3
202,4208,3
202,833,3
202,281,3
202,86,3
202,227,3
202,123,4
202,92,4
202,32,3
202,345,5
202,270,3
202,29,4
202,773,3
202,770,3
202,530,5
202,248,5
202,154,4
202,125,4
202,138,3
202,595,3
202,2190,3
202,354,4
202,161,4
202,155,4
202,19,4
202,4103,4
202,160,4
202,83,4
202,704,3
202,476,3
202,55,5
202,26,4
202,5,4
202,1936,3
202,447,4
202,932,3
202,45,3
202,838,4
202,1213,4
202,492,4
202,1646,4
202,2564,5
202,508,3
202,43,3
202,646,4
202,204,5
202,28,4
202,341,5
202,2142,5
202,109,4
202,129,4
202,4,4
202,131,3
202,715,3
202,13,5
202,8,4
202,824,3
202,58,4
202,116,4
202,2643,4
202,1411,4
202,2892,4
202,879,4
202,59,5
202,217,4
202,117,5
202,298,4
202,48,5
202,22,3
202,60,3
202,8140,3
202,103,4
202,596,3
202,278,4
202,157,5
202,251,5
202,798,5
202,3274,4
202,364,5
202,786,4
202,50,5
202,358,4
202,14,4
202,90,3
202,288,4
202,132,2
202,264,3
202,7,4
202,84,3
202,296,5
202,733,3
202,113,4
202,65,4
202,37,4
202,122,2
202,2023,3
202,3,4
202,2439,5
202,3170,5
202,4130,2
202,179,2
202,6629,4
202,53,4
202,2650,3
202,547,4
202,6337,4
202,4004,4
202,8047,3
202,205,4
202,876,4
202,7011,4
202,9125,5
202,9239,5
202,2362,3
202,257,4
202,772,4
202,6896,3
202,6880,4
202,3717,4
202,878,3
202,699,4
202,640,3
202,49,5
202,52,5
202,56,5
202,505,3
202,3286,3
202,3614,3
202,2900,5
202,834,5
202,8320,3
202,8369,5
202,1293,3
202,682,5
202,1323,3
202,2291,4
202,2619,4
202,3044,5
202,4782,4
202,368,4
202,937,5
202,480,5
202,41,4
202,151,5
202,214,5
202,159,5
202,175,5
202,2019,5
203,310,3
203,207,2
203,912,3
203,996,3
203,1067,3
203,1226,4
203,1151,4
203,1181,3
203,1232,4
203,1267,4
203,1606,3
203,1390,4
203,4895,3
203,8763,3
203,2192,3
203,1748,2
203,1107,5
203,465,4
203,1993,2
203,27,4
203,21,4
203,2,5
203,24,4
203,23,4
203,8,4
203,5,4
203,26,3
203,14,2
203,10,5
203,33,3
203,58,3
203,9,4
203,130,1
203,219,4
203,9171,4
203,243,3
203,986,2
203,818,3
203,705,3
203,4524,2
203,108,5
203,955,4
203,1063,4
203,1436,4
203,411,2
203,952,4
203,7997,3
203,3379,3
203,1627,4
203,1936,3
203,325,3
203,704,3
203,1573,2
203,768,4
203,596,3
203,5517,3
203,122,4
203,4317,3
203,18,5
203,1155,3
203,48,3
203,6109,3
203,25,4
203,1811,3
203,3515,3
203,7241,3
204,8,4
204,4,4
204,121,5
204,36,3
204,658,4
204,483,5
204,709,5
204,2339,5
204,887,4
204,1797,5
204,115,5
204,11,4
204,65,3
204,101,4
204,94,4
204,662,3
204,172,5
204,3638,4
204,576,4
204,7151,4
204,772,4
204,3868,3
204,9679,5
204,5387,4
204,92,4
204,127,4
204,3451,5
204,180,4
204,1015,5
204,3085,5
204,287,5
204,71,3
204,959,4
204,1135,4
204,40,4
204,1624,5
204,4485,4
204,5785,4
204,669,3
204,1806,5
204,9516,3
204,6768,4
204,125,4
204,154,5
204,29,4
204,804,3
204,701,4
204,839,4
204,1885,3
204,2366,5
204,6530,3
204,178,3
204,2921,4
204,3381,4
204,516,4
204,67,4
204,723,4
204,1250,3
204,284,3
204,325,3
204,2197,4
204,10,4
204,471,3
204,451,3
204,63,4
204,1224,4
204,6204,4
204,2002,4
204,7859,3
204,736,4
204,934,4
204,520,4
204,9304,4
204,4796,4
204,131,4
204,32,4
204,387,3
204,715,4
204,7333,3
204,456,5
204,1186,3
204,2380,3
204,895,3
204,5315,3
204,4504,4
204,2869,3
204,3472,4
204,1454,3
204,6481,4
204,4999,4
204,8233,5
204,635,4
204,2508,4
204,43,3
204,35,4
204,5,4
204,14,3
204,80,4
204,113,3
204,597,2
204,229,4
204,194,3
204,28,3
204,1214,3
204,559,4
204,961,3
204,173,3
204,58,3
204,1283,4
204,160,4
204,3124,4
204,606,3
204,162,4
204,1084,4
204,138,3
204,130,3
204,646,4
204,531,3
204,427,4
204,59,5
204,395,4
204,819,4
204,7429,4
204,2336,4
205,4,5
205,14,3
205,58,5
205,116,5
205,94,5
205,233,5
205,227,3
205,1073,3
205,1477,4
205,160,4
205,83,3
205,293,5
205,59,4
205,121,4
205,131,4
205,3519,4
205,276,3
205,2013,4
205,212,4
205,5421,3
205,7302,3
205,6695,3
205,162,4
205,35,5
205,708,3
205,16,4
205,98,4
205,140,4
205,225,4
205,32,5
205,6447,2
205,123,3
205,727,4
205,521,3
205,959,5
205,1214,3
205,8,4
205,13,3
205,113,5
205,2612,3
205,2927,3
205,26,4
205,718,4
205,3699,4
205,427,3
205,173,3
205,3586,4
205,274,4
205,5,4
205,6323,4
205,237,3
205,43,3
205,65,4
205,154,4
205,270,3
205,478,3
205,653,3
205,7651,4
205,4711,4
205,361,3
205,2403,3
205,919,3
205,7974,3
205,664,3
205,213,3
205,357,4
205,2596,3
205,124,4
205,658,4
205,1184,4
205,1005,4
205,1312,4
205,45,3
205,654,3
205,520,3
205,430,4
205,380,3
205,201,3
205,194,3
206,168,4
206,378,4
206,508,2
206,36,3
206,1785,4
206,2741,5
206,373,4
206,184,5
206,627,3
206,8578,5
206,4315,5
206,919,4
206,1133,4
206,2062,4
206,1664,5
206,8931,5
206,682,5
206,14,3
206,55,4
206,1530,5
206,701,5
206,5024,3
206,2747,5
206,344,4
206,2145,4
206,4316,3
206,1299,4
206,523,5
206,136,3
206,468,5
206,877,5
206,1402,5
206,1380,5
206,793,5
206,296,5
206,4862,5
206,786,4
206,278,5
206,18,4
206,7538,4
206,669,4
206,158,5
206,559,3
206,4301,5
206,621,5
206,6704,4
206,736,5
206,301,5
206,577,5
206,2315,4
206,2,3
206,2098,3
206,33,4
206,249,4
206,405,5
206,2508,5
206,5294,5
206,71,3
206,587,5
206,45,3
206,6274,5
206,297,5
206,1676,4
206,782,5
206,3237,5
206,50,5
206,8080,4
206,198,5
206,335,5
206,2809,5
206,5627,5
206,2897,3
206,4418,4
206,1074,4
206,943,5
206,1503,4
206,2274,5
206,3600,5
206,372,4
206,1265,5
206,1255,5
206,6335,5
206,407,5
206,54,5
206,599,4
206,751,5
206,62,4
206,1928,4
206,658,4
206,1005,4
206,4614,2
206,8384,4
206,117,4
206,1196,4
206,5911,3
206,11,4
206,895,5
206,453,3
206,3489,4
206,1792,5
206,3505,5
206,1184,3
206,167,3
206,6242,4
206,8452,4
206,4671,3
206,1657,5
206,494,4
206,3643,5
206,1405,5
206,5395,3
207,19,5
207,189,5
207,161,5
207,155,5
207,413,3
207,109,2
207,5,4
207,4,2
207,13,4
207,14,5
207,7,5
207,219,4
207,575,3
207,487,5
207,640,2
207,5343,4
207,1296,2
207,660,2
207,1592,3
207,6113,4
207,1677,4
207,9,4
207,26,3
207,170,2
207,43,2
207,63,3
207,42,3
207,1269,5
207,9217,5
207,1314,4
207,328,3
207,6732,4
207,453,4
207,557,5
207,335,5
207,367,5
207,799,3
207,2213,4
207,2009,4
207,1719,2
207,1709,3
207,3065,4
207,6073,2
207,6833,3
207,5558,3
207,5775,5
207,7047,3
207,2862,3
207,5795,4
207,4085,3
207,3924,3
207,8093,3
207,5304,4
207,611,3
207,731,4
207,138,3
207,79,1
207,29,5
207,116,3
207,48,5
207,387,3
207,650,3
207,390,4
207,117,5
207,87,3
207,178,5
207,2023,4
207,1196,3
207,221,5
207,693,3
207,5211,4
207,1083,3
207,22,5
207,114,3
207,132,5
207,784,2
207,410,3
207,402,4
207,2468,3
207,1706,5
207,5394,3
207,11,3
207,1096,2
207,7372,3
207,7292,2
207,1035,2
207,356,3
207,873,3
207,1977,4
207,1225,3
207,1163,3
207,1289,3
207,1233,3
207,1827,3
207,1033,3
207,1549,3
207,1476,3
207,1774,3
207,1975,3
207,2425,4
207,3896,3
207,1495,4
207,2746,2
207,50,3
207,786,2
207,1383,3
207,2597,4
207,7468,3
207,357,4
207,213,4
207,287,3
207,255,4
207,426,4
207,758,2
207,205,2
207,9006,3
207,15,3
207,1916,3
207,1825,4
207,1590,3
207,5114,4
207,4236,4
207,1497,3
207,8290,3
207,3817,5
207,855,4
207,561,5
207,6813,2
207,1184,3
207,474,3
207,8707,3
207,120,1
207,9348,2
207,1138,3
207,331,3
207,64,3
207,481,3
207,1071,3
207,1536,2
207,3937,4
207,76,4
207,461,4
207,5568,2
207,2991,3
207,67,4
208,450,3
208,891,3
208,8982,4
208,1034,4
208,1127,3
208,6637,1
208,70,3
208,1021,2
208,492,2
208,191,4
208,526,1
208,2630,5
208,92,2
208,1,5
208,2897,4
208,605,2
208,2420,3
208,175,4
208,246,3
208,449,3
208,643,2
208,491,2
208,783,3
208,548,4
208,2402,3
208,1824,4
208,2152,4
208,197,1
208,8045,4
208,1879,4
208,1039,5
208,17,5
208,502,5
208,4325,4
208,3809,5
208,5204,4
208,5464,4
208,5773,4
208,7010,4
208,4432,4
208,7781,4
208,7931,4
208,7813,4
208,814,3
208,3550,3
208,210,4
208,384,4
208,394,4
208,419,4
208,981,1
208,22,2
208,47,5
208,91,4
208,880,3
208,1531,3
208,1403,4
208,418,4
208,147,1
208,77,2
208,3728,3
208,805,2
208,4845,4
208,753,5
208,5976,4
208,3712,4
208,3179,4
208,4720,4
208,2935,5
208,1917,2
208,543,3
208,6723,2
208,2736,4
208,1093,2
208,1724,4
208,166,4
208,5034,3
208,6747,3
208,106,3
208,2951,4
208,215,3
209,1672,4
209,28,3
209,5260,3
209,39,4
209,103,4
209,23,5
209,58,4
209,32,4
209,10,3
209,14,4
209,18,5
209,27,5
209,26,4
209,21,5
209,24,5
209,2,5
209,5,4
209,8,4
209,36,4
209,64,4
209,120,1
209,6813,3
209,213,4
209,1495,3
209,402,5
209,2468,4
209,410,4
209,178,4
209,87,3
209,390,3
209,650,3
209,48,5
209,116,4
209,29,4
209,79,3
209,138,3
209,611,2
209,42,4
209,63,3
209,43,3
209,9,4
209,1592,2
209,487,4
209,219,3
209,7,5
209,13,4
209,113,4
209,317,4
209,959,5
209,715,4
209,887,5
209,730,2
209,225,4
209,131,5
209,833,3
209,86,4
209,227,4
209,1075,2
209,578,2
209,986,4
209,915,4
209,237,3
209,305,3
209,72,4
209,168,4
209,243,4
209,176,4
209,6999,5
209,3676,3
209,3387,4
209,264,4
209,1160,5
209,4443,4
209,4444,5
209,129,5
209,5804,4
209,2464,5
209,8625,4
209,7079,4
209,7563,4
209,4942,4
209,177,5
209,160,3
209,83,3
209,361,3
209,590,2
209,204,4
209,341,2
209,1521,3
209,824,3
209,637,4
209,1561,2
209,736,4
209,701,4
209,1664,3
209,5392,4
209,941,4
209,436,5
209,70,4
209,760,4
209,1646,3
209,53,4
209,345,4
209,94,3
209,1239,4
209,8878,3
209,234,4
209,1678,4
209,229,3
209,3439,3
209,782,3
209,1255,4
209,8714,4
209,472,4
209,4071,3
209,93,4
209,8543,3
209,3306,4
209,4716,2
209,4,4
209,5068,4
209,1432,2
209,4429,4
209,354,3
209,2148,3
209,5537,4
209,6620,4
209,483,3
209,7341,3
209,4584,3
209,293,3
209,1280,2
209,7345,4
209,547,3
209,125,5
209,154,4
209,248,5
209,353,5
209,804,4
209,714,4
209,770,4
209,855,4
209,530,4
209,1885,4
209,5540,4
209,6417,4
209,3966,3
210,635,5
210,4622,5
210,1031,5
210,629,3
210,323,5
210,872,5
210,5,5
210,5730,4
210,653,3
210,498,5
210,162,5
210,10,3
210,483,5
210,94,5
210,32,5
210,33,4
210,2846,5
210,43,5
210,2926,4
210,7444,5
210,3377,5
210,1432,5
210,1214,5
210,3508,5
210,887,4
210,270,2
210,1624,4
210,401,5
210,213,5
210,959,5
210,709,4
210,130,5
210,2024,4
210,8,5
210,485,5
210,160,4
210,597,5
210,95,5
210,80,3
210,7810,4
210,11,5
210,58,3
210,233,3
210,229,5
210,63,5
210,125,5
210,66,4
210,114,4
210,177,5
210,650,4
210,194,5
210,298,5
210,85,5
210,138,4
210,42,3
210,50,5
210,2716,5
210,27,3
210,131,5
210,478,4
210,1015,4
210,669,3
210,529,5
210,390,3
210,1364,5
210,184,4
210,8336,5
210,7440,4
210,3913,4
210,1235,5
210,6160,5
211,6829,4
211,534,4
211,550,3
211,197,4
211,46,4
211,712,3
211,864,3
211,1026,4
211,1275,4
211,1021,4
211,1911,3
211,8348,3
211,20,4
211,2290,5
211,135,4
211,16,4
211,1449,3
211,98,4
211,140,4
211,4039,4
211,165,4
211,930,4
211,2449,4
211,440,5
211,166,4
211,655,4
211,256,4
211,5091,5
211,1095,5
211,4162,5
211,1072,3
211,3195,3
211,414,5
211,1,5
211,17,5
211,8319,3
211,737,4
212,4,4
212,8,3
212,2,2
212,24,4
212,21,4
212,27,4
212,14,4
212,55,5
212,58,4
212,32,5
212,287,5
212,80,4
212,5128,3
212,1908,4
212,5238,3
212,499,4
212,718,5
212,887,5
212,191,5
212,79,5
212,1280,5
212,341,5
212,941,4
212,2947,3
212,6407,5
212,2239,5
212,6598,3
212,984,5
212,249,2
212,28,4
212,1868,4
212,2052,4
212,4149,4
212,29,4
212,248,3
212,125,4
212,353,4
212,714,5
212,530,3
212,804,4
212,770,5
212,839,4
212,3948,5
212,3472,5
212,4942,4
212,9554,4
212,301,4
212,7668,3
212,293,3
212,4369,2
212,1389,2
212,951,3
212,1124,4
212,196,4
212,854,2
212,484,2
212,772,4
212,9304,3
212,102,4
212,155,4
212,161,4
212,646,3
212,3092,3
212,7,3
212,103,4
212,824,4
212,18,4
212,1521,4
212,60,2
212,23,3
212,113,5
212,138,2
212,2680,4
212,479,3
212,7429,3
212,3930,3
212,3949,3
212,6808,5
212,2426,3
212,360,3
212,71,4
212,967,3
212,1657,2
